institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
BIU,13.07.2022 | יד תמוז,בונה מודלים בינלאומיים לטיפול בנפגעי טרור,https://www.biu.ac.il/article/11440,neutral,yes,no,institutional,psychology;trauma;international cooperation,No signs of competition were found but mentions of international sharing of knowledge.,273
BIU,07.07.2022 | ח תמוז,הרופאים החדשים,https://www.biu.ac.il/article/11425,neutral,no,no,none,graduation;medical education;Israel,No signs of competition or collaboration were found.,70
BIU,05.07.2022 | ו תמוז,פרס ביאליק לשנת 2022 לפרופ' אבי שגיא,https://www.biu.ac.il/article/11411,competitive,no,yes,none,awards;philosophy;literature,The article emphasizes the prestigious Bialik Prize awarded to a professor.,101
BIU,16.11.2022 | כב חשון,"תוכנית לימוד חדשנית משלבת פיזיקה, מדעי המחשב וטכנולוגיות קוונטיות",https://www.biu.ac.il/article/11406,cooperative,yes,no,inter-university,education;quantum technology;workforce development,The article highlights the collaboration between the Physics and Computer Science departments for a new academic program.,1151
BIU,28.06.2022 | כט סיון,עוד צעד בדרך לריפוי אנמיה חרמשית,https://www.biu.ac.il/article/11398,cooperative,yes,no,international,genetic research;CRISPR;blood disorders;European collaboration,The article highlights participation in an international consortium for collaborative research.,309
BIU,30.06.2022 | א תמוז,"נשיא בר-אילן מציג את ""החוקר החדש""",https://www.biu.ac.il/article/11400,mixed,yes,yes,international;inter-university;innovation;medical research;entrepreneurship;higher education,The article describes both competitive elements like Bar-Ilan's position in global research and cooperative initiatives like the joint program with Sheba and Bezalel.,ERR,262
BIU,19.06.2022 | כ סיון,"""העיסוק בהיסטוריה חיוני להבנת מציאות חיינו""",https://www.biu.ac.il/article/11375,cooperative,yes,no,international,history;childhood studies;communal life,The article highlights the international conference hosted by the university and emphasizes cooperation and diversity in research fields.,514
BIU,15.06.2022 | טז סיון,"מצטייני הרקטור תשפ""ב",https://www.biu.ac.il/article/11355,competitive,no,yes,none,academic achievements;awards;ceremony,The article emphasizes academic excellence and awards given to students.,73
BIU,20.06.2022 | כא סיון,בר-אילן חוגגת חדשנות במדע,https://www.biu.ac.il/article/11351,competitive,no,yes,none,awards;innovation;research,The article highlights the awarding of a prestigious innovation award to researchers for their outstanding scientific contributions.,989
BIU,14.06.2022 | טו סיון,קטלוג המלגות של אוניברסיטת בר-אילן,https://www.biu.ac.il/article/11338,neutral,yes,no,none,scholarships;student support;financial aid,No signs of competition or collaboration were found.,546
BIU,14.06.2022 | טו סיון,"שש חוקרות זכו בתשפ""ב במלגת בתר-דוקטורט לנשים",https://www.biu.ac.il/article/11337,cooperative,yes,no,none,gender equality;academic support;postdoctoral research,The article highlights the university's provision of scholarships to support women's careers in academia.,634
BIU,14.06.2022 | טו סיון,הרחבת מקורות ההשראה להוראה מצוינת,https://www.biu.ac.il/article/11336,neutral,no,no,none,education;innovation,No signs of competition or collaboration were found.,235
BIU,13.06.2022 | יד סיון,טקס הענקת תוארי דוקטור,https://www.biu.ac.il/article/11330,neutral,no,yes,none,graduation;academic achievements;individual success,The article focuses on the celebration of individual academic achievements without mentioning partnerships or collaborations.,318
BIU,27.06.2022 | כח סיון,פני ההיסטוריה כפני האלבום הדיגיטלי,https://www.biu.ac.il/article/11293,mixed,yes,yes,inter-university,digitization;digital humanities;academic competitions;heritage preservation;data analysis,The article highlights both a partnership between departments and the project's first-place win in a hackathon,430
BIU,07.06.2022 | ח סיון,רובוט לניקוי פאנלים סולאריים ישפר את תפוקת החשמל,https://www.biu.ac.il/article/11292,neutral,no,no,none,renewable energy;solar technology,No signs of competition or collaboration were found.,151
BIU,02.06.2022 | ג סיון,אבירי איכות השלטון,https://www.biu.ac.il/article/11278,competitive,no,yes,none,awards;public sector;law;medicine,The article highlights prestigious awards received by faculty members,174
BIU,01.06.2022 | ב סיון,בוגרים משפיעים במשרד ראש הממשלה,https://www.biu.ac.il/article/11271,neutral,no,no,none,alumni;appointments,No signs of competition or collaboration were found.,82
BIU,06.06.2022 | ז סיון,למידת מכונה תקדם את כל תחומי המדע,https://www.biu.ac.il/article/11227,neutral,yes,no,inter-university;industry,artificial intelligence;medical research;machine learning,The article focuses on interdisciplinary research and the use of machine learning in various fields without highlighting competition or uniqueness.,629
BIU,31.05.2022 | א סיון,עתיד עולם התעסוקה עם המעבר לעבודה מרחוק בעקבות הקורונה,https://www.biu.ac.il/article/11225,competitive,no,yes,none,academic achievements;scholarship;research grants,The article focuses on the prestigious President's Scholarship awarded to outstanding doctoral students,371
BIU,01.06.2022 | ב סיון,פרס הנשיא לתלמידי ותלמידות דוקטורט,https://www.biu.ac.il/article/11224,competitive,no,yes,none,awards;recognition;academic publishing,The article emphasizes the awarding of prestigious prizes to doctoral students for their achievements in publishing.,199
BIU,19.05.2022 | יח אייר,מרכז אנרגיה וקיימות הושק בבר-אילן,https://www.biu.ac.il/article/11211,cooperative,yes,no,industry;sustainability;research,The article highlights collaboration with industry and government entities in the field of energy and sustainability research.,ERR,256
BIU,18.05.2022 | יז אייר,"מרצות ומרצים מצטיינים תשפ""ב",https://www.biu.ac.il/article/11203,competitive,no,yes,none,awards;excellence;teaching,The article highlights awards and recognition for top-performing lecturers and departments.,775
BIU,16.05.2022 | טו אייר,מטבע ממרד בר-כוכבא נמצא במערת תקוע,https://www.biu.ac.il/article/11192,neutral,no,no,none,archaeology;Bar-Kokhba revolt;ancient coins;Israeli history,The article is informative with no emphasis on competition or collaboration.,457
BIU,26.05.2022 | כה אייר,מכשיר OCT יפעל בקליניקה לאופטומטריה,https://www.biu.ac.il/article/11185,cooperative,yes,no,industry,healthcare;vision sciences,The article highlights a collaboration between the university and an organization to enhance vision care services.,225
BIU,12.05.2022 | יא אייר,תוכנית הכשרה לטיפול בטרום סוכרת,https://www.biu.ac.il/article/11178,cooperative,yes,no,inter-university;industry;international,healthcare;public health;community initiatives,The article highlights a collaborative effort involving multiple healthcare organizations and universities.,401
BIU,10.07.2022 | יא תמוז,בר-אילן קולטת חוקרים וסטודנטים מאוקראינה,https://www.biu.ac.il/article/11137,mixed,yes,yes,international,education;humanitarian aid;international relations;STEM,The article highlights both the collaboration in accepting Ukrainian students and the competitive aspect of their skills in mathematics.,383
BIU,23.06.2022 | כד סיון,להשתלב בהיי טק עם תואר במדעי הרוח והחברה,https://www.biu.ac.il/article/11136,neutral,no,no,none,humanities;social sciences;employment;high-tech,No signs of competition or collaboration were found.,671
