institution,Date,Title,URL,tone,mentions_cooperation,mentions_competition,cooperation_type,thematic_tags,justification,length_words
HAIFA,05.07.2015,י”ז בתמוז,https://www.haifa.ac.il/2015/07/05/%d7%99%d7%96-%d7%91%d7%aa%d7%9e%d7%95%d7%96/,neutral,no,no,none,university information;admissions;campus,No signs of competition or collaboration were found.,249
HAIFA,05.07.2015,האורחת הזוהרת מיפן,https://www.haifa.ac.il/2015/07/05/%d7%94%d7%90%d7%95%d7%a8%d7%97%d7%aa-%d7%94%d7%96%d7%95%d7%94%d7%a8%d7%aa-%d7%9e%d7%99%d7%a4%d7%9f/,neutral,no,no,none,campus information;administration;rules and policies,No signs of competition or collaboration were found.,250
HAIFA,19.07.2015,יחסי אחיות והפרעות אכילה,https://www.haifa.ac.il/2015/07/19/%d7%99%d7%97%d7%a1%d7%99-%d7%90%d7%97%d7%99%d7%95%d7%aa-%d7%95%d7%94%d7%a4%d7%a8%d7%a2%d7%95%d7%aa-%d7%90%d7%9b%d7%99%d7%9c%d7%94/,neutral,no,no,none,university_overview;student_resources;campus_information,No signs of competition or collaboration were found.,251
HAIFA,23.07.2015,התרנגולות של מרשה,https://www.haifa.ac.il/2015/07/23/%d7%94%d7%aa%d7%a8%d7%a0%d7%92%d7%95%d7%9c%d7%95%d7%aa-%d7%a9%d7%9c-%d7%9e%d7%a8%d7%a9%d7%94/,neutral,no,no,none,information;announcement,No signs of competition or collaboration were found.,250
HAIFA,05.07.2015,פרופ’ מרים בן פרץ כלת פרס א.מ.ת,https://www.haifa.ac.il/2015/07/05/%d7%a4%d7%a8%d7%95%d7%a4-%d7%9e%d7%a8%d7%99%d7%9d-%d7%91%d7%9f-%d7%a4%d7%a8%d7%a5-%d7%9b%d7%9c%d7%aa-%d7%a4%d7%a8%d7%a1-%d7%90-%d7%9e-%d7%aa/,competitive,no,yes,none,academic excellence;innovation,The article emphasizes the university's groundbreaking excellence and innovation.,254
HAIFA,14.07.2015,מבוגרים בצרה,https://www.haifa.ac.il/2015/07/14/%d7%9e%d7%91%d7%95%d7%92%d7%a8%d7%99%d7%9d-%d7%91%d7%a6%d7%a8%d7%94/,neutral,no,no,none,information;campus;history,The content provides informational details about the university with no mention of competition or cooperation.,249
HAIFA,14.07.2015,הקשר שבין דתיות ואמון במשטרה,https://www.haifa.ac.il/2015/07/14/%d7%94%d7%a7%d7%a9%d7%a8-%d7%a9%d7%91%d7%99%d7%9f-%d7%93%d7%aa%d7%99%d7%95%d7%aa-%d7%95%d7%90%d7%9e%d7%95%d7%9f-%d7%91%d7%9e%d7%a9%d7%98%d7%a8%d7%94/,neutral,no,no,none,governance;information,No signs of competition or collaboration were found.,252
HAIFA,16.07.2015,הבית האקדמי של המכללה לביטחון לאומי,https://www.haifa.ac.il/2015/07/16/%d7%94%d7%91%d7%99%d7%aa-%d7%94%d7%90%d7%a7%d7%93%d7%9e%d7%99-%d7%a9%d7%9c-%d7%94%d7%9e%d7%9b%d7%9c%d7%9c%d7%94-%d7%9c%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9c%d7%90%d7%95%d7%9e%d7%99/,neutral,no,no,none,information;introduction;general,The text is purely informational without signs of competition or collaboration.,253
HAIFA,08.07.2015,טיפולים פסיכולוגיים במהלך הקיץ,https://www.haifa.ac.il/2015/07/08/%d7%98%d7%99%d7%a4%d7%95%d7%9c%d7%99%d7%9d-%d7%a4%d7%a1%d7%99%d7%9b%d7%95%d7%9c%d7%95%d7%92%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%94%d7%9c%d7%9a-%d7%94%d7%a7%d7%99%d7%a5/,neutral,no,no,none,information;campus,No signs of competition or collaboration were found.,251
HAIFA,30.07.2015,"סמינר – חברה, כלכלה וביטחון לאומי בישראל",https://www.haifa.ac.il/2015/07/30/%d7%a1%d7%9e%d7%99%d7%a0%d7%a8-%d7%97%d7%91%d7%a8%d7%94-%d7%9b%d7%9c%d7%9b%d7%9c%d7%94-%d7%95%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%91%d7%99%d7%a9%d7%a8%d7%90%d7%9c/,neutral,no,no,none,information;accessibility,No signs of competition or collaboration were found.,254
HAIFA,23.07.2015,Good News for People Suffering from Fatty Liver Disease – Resistance Training Can Help,https://www.haifa.ac.il/2015/07/23/good-news-for-people-suffering-from-fatty-liver-disease-resistance-training-can-help/,neutral,no,no,none,health;research,The article does not indicate cooperation or competition but provides information on health research.,261
HAIFA,16.07.2015,Does Salt Cause Thirst?  It’s Really Not All That Certain,https://www.haifa.ac.il/2015/07/16/does-salt-cause-thirst-it-s-really-not-all-that-certain/,neutral,no,no,none,information;services,No signs of competition or collaboration were found.,257
HAIFA,01.07.2015,"טקס הענקת תעודות – לפקולטות: חינוך, מדעי רווחה ובריאות, מדעי הטבע",https://www.haifa.ac.il/2015/07/01/%d7%98%d7%a7%d7%a1-%d7%94%d7%a2%d7%a0%d7%a7%d7%aa-%d7%aa%d7%a2%d7%95%d7%93%d7%95%d7%aa-%d7%9c%d7%a4%d7%a7%d7%95%d7%9c%d7%98%d7%95%d7%aa-%d7%97%d7%99%d7%a0%d7%95%d7%9a-%d7%9e%d7%93%d7%a2%d7%99/,neutral,no,no,none,institutional information;history,No signs of competition or collaboration were found.,258
HAIFA,12.07.2015,טקס הוקרה לסטודנטים מצטיינים לתואר ראשון– תשע”ה,https://www.haifa.ac.il/2015/07/12/%d7%98%d7%a7%d7%a1-%d7%94%d7%95%d7%a7%d7%a8%d7%94-%d7%9c%d7%a1%d7%98%d7%95%d7%93%d7%a0%d7%98%d7%99%d7%9d-%d7%9e%d7%a6%d7%98%d7%99%d7%99%d7%a0%d7%99%d7%9d-%d7%9c%d7%aa%d7%95%d7%90%d7%a8-%d7%a8%d7%90-2/,competitive,no,yes,none,academic excellence;recognition;ceremonies,The article emphasizes recognition of outstanding academic achievements.,254
HAIFA,21.07.2015,יום עיון: כאב באזור המפרק הפטלופמורלי מא’ ועד ת’,https://www.haifa.ac.il/2015/07/21/%d7%99%d7%95%d7%9d-%d7%a2%d7%99%d7%95%d7%9f-%d7%9b%d7%90%d7%91-%d7%91%d7%90%d7%96%d7%95%d7%a8-%d7%94%d7%9e%d7%a4%d7%a8%d7%a7-%d7%94%d7%a4%d7%98%d7%9c%d7%95%d7%a4%d7%9e%d7%95%d7%a8%d7%9c%d7%99-%d7%9e/,neutral,no,no,none,informative;campus,No signs of competition or collaboration were found.,256
HAIFA,28.06.2015,בהצלחה לכל מוסמכי ובוגרי האוניברסיטה,https://www.haifa.ac.il/2015/06/28/%d7%91%d7%94%d7%a6%d7%9c%d7%97%d7%94-%d7%9c%d7%9b%d7%9c-%d7%9e%d7%95%d7%a1%d7%9e%d7%9b%d7%99-%d7%95%d7%91%d7%95%d7%92%d7%a8%d7%99-%d7%94%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98%d7%94/,neutral,no,no,none,information;governance,No signs of competition or collaboration were found.,252
HAIFA,21.06.2015,חצי מהציבור הישראלי: מוכנים שהממשלה תעקוב אחרינו ברשת,https://www.haifa.ac.il/2015/06/21/%d7%97%d7%a6%d7%99-%d7%9e%d7%94%d7%a6%d7%99%d7%91%d7%95%d7%a8-%d7%94%d7%99%d7%a9%d7%a8%d7%90%d7%9c%d7%99-%d7%9e%d7%95%d7%9b%d7%a0%d7%99%d7%9d-%d7%a9%d7%94%d7%9e%d7%9e%d7%a9%d7%9c%d7%94-%d7%aa%d7%a2/,neutral,no,no,none,information;campus;admissions,No signs of competition or collaboration were found.,255
HAIFA,25.06.2015,בדרך ל”מחלה ההולנדית”?,https://www.haifa.ac.il/2015/06/25/%d7%91%d7%93%d7%a8%d7%9a-%d7%9c%d7%9e%d7%97%d7%9c%d7%94-%d7%94%d7%94%d7%95%d7%9c%d7%a0%d7%93%d7%99%d7%aa/,neutral,no,no,none,information;about us;admissions,No signs of competition or collaboration were found.,250
HAIFA,25.06.2015,תפקידי מגדר,https://www.haifa.ac.il/2015/06/25/%d7%aa%d7%a4%d7%a7%d7%99%d7%93%d7%99-%d7%9e%d7%92%d7%93%d7%a8/,neutral,no,no,none,governance;academic excellence,The article is purely informative about the university without mentioning cooperation or competition.,249
HAIFA,25.06.2015,New Medusa Provides Evidence for Changes Taking Place in the Mediterranean Sea,https://www.haifa.ac.il/2015/06/25/new-medusa-provides-evidence-for-changes-taking-place-in-the-mediterranean-sea/,neutral,no,no,none,marine research;Mediterranean Sea,No signs of competition or collaboration were found.,259
HAIFA,25.06.2015,"At a Glance No. 42, 2015-16",https://www.haifa.ac.il/2015/06/25/at-a-glance-no-32-2015/,neutral,no,no,none,information;administration;accessibility,The article serves as an informative webpage without highlighting competition or collaboration.,253
HAIFA,21.06.2015,More than half of the Israeli respondents: “We are prepared to let the Government monitor our activity on the Internet.”,https://www.haifa.ac.il/2015/06/21/more-than-half-of-the-israeli-respondents-we-are-prepared-to-let-the-government-monitor-our-activity-on-the-internet/,neutral,no,no,none,information;university services,No signs of competition or collaboration were found.,267
HAIFA,21.06.2015,"At a Glance No. 31, 2015",https://www.haifa.ac.il/2015/06/21/at-a-glance-no-31-2015/,neutral,no,no,none,information;campus details,No signs of competition or collaboration were found.,253
HAIFA,01.06.2015,חבר הנאמנים המ”ג של אוניברסיטת חיפה,https://www.haifa.ac.il/2015/06/01/%d7%97%d7%91%d7%a8-%d7%94%d7%a0%d7%90%d7%9e%d7%a0%d7%99%d7%9d-%d7%94%d7%9e%d7%92-%d7%a9%d7%9c-%d7%90%d7%95%d7%a0%d7%99%d7%91%d7%a8%d7%a1%d7%99%d7%98%d7%aa-%d7%97%d7%99%d7%a4%d7%94/,neutral,no,no,none,university information,No signs of competition or collaboration were found.,253
HAIFA,07.06.2015,טקס חלוקת מלגות – מהקרן ע”ש ברנר ומרידור,https://www.haifa.ac.il/2015/06/07/%d7%98%d7%a7%d7%a1-%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%9e%d7%9c%d7%92%d7%95%d7%aa-%d7%9e%d7%94%d7%a7%d7%a8%d7%9f-%d7%a2%d7%a9-%d7%91%d7%a8%d7%a0%d7%a8-%d7%95%d7%9e%d7%a8%d7%99%d7%93%d7%95%d7%a8/,neutral,no,no,none,scholarships;campus;announcements,No signs of competition or collaboration were found.,255
HAIFA,07.06.2015,מה קורה באסיה? חגיגה של ספרים חדשים,https://www.haifa.ac.il/2015/06/07/%d7%9e%d7%94-%d7%a7%d7%95%d7%a8%d7%94-%d7%91%d7%90%d7%a1%d7%99%d7%94-%d7%97%d7%92%d7%99%d7%92%d7%94-%d7%a9%d7%9c-%d7%a1%d7%a4%d7%a8%d7%99%d7%9d-%d7%97%d7%93%d7%a9%d7%99%d7%9d/,neutral,no,no,none,announcements;books,No signs of competition or collaboration were found.,254
HAIFA,08.06.2015,הולכים בשביל הזהב – יום עיון רב תחומי,https://www.haifa.ac.il/2015/06/08/%d7%94%d7%95%d7%9c%d7%9b%d7%99%d7%9d-%d7%91%d7%a9%d7%91%d7%99%d7%9c-%d7%94%d7%96%d7%94%d7%91-%d7%99%d7%95%d7%9d-%d7%a2%d7%99%d7%95%d7%9f-%d7%a8%d7%91-%d7%aa%d7%97%d7%95%d7%9e%d7%99/,neutral,no,no,none,information;updates,No signs of competition or collaboration were found.,255
HAIFA,07.06.2015,קונצרט הגמר של תחרות הקומפוזיציה ע”ש איתי ויינר ז”ל,https://www.haifa.ac.il/2015/06/07/%d7%a7%d7%95%d7%a0%d7%a6%d7%a8%d7%98-%d7%94%d7%92%d7%9e%d7%a8-%d7%a9%d7%9c-%d7%aa%d7%97%d7%a8%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%9e%d7%a4%d7%95%d7%96%d7%99%d7%a6%d7%99%d7%94-%d7%a2%d7%a9-%d7%90%d7%99/,competitive,no,yes,none,competition;music events,The article focuses on a composition competition event without mentioning any collaboration.,256
HAIFA,08.06.2015,צהרי עיון לרגל הענקת מלגות ולכבוד ספרו של איתמר רדאי – בין שתי ערים,https://www.haifa.ac.il/2015/06/08/%d7%a6%d7%94%d7%a8%d7%99-%d7%a2%d7%99%d7%95%d7%9f-%d7%9c%d7%a8%d7%92%d7%9c-%d7%94%d7%a2%d7%a0%d7%a7%d7%aa-%d7%9e%d7%9c%d7%92%d7%95%d7%aa-%d7%95%d7%9c%d7%9b%d7%91%d7%95%d7%93-%d7%a1%d7%a4%d7%a8%d7%95/,neutral,no,no,none,information;campus;admissions,No signs of competition or collaboration were found.,261
HAIFA,08.06.2015,בימת ספר – עם הסופר יובל שמעוני”קו המלח”,https://www.haifa.ac.il/2015/06/08/%d7%91%d7%99%d7%9e%d7%aa-%d7%a1%d7%a4%d7%a8-%d7%a2%d7%9d-%d7%94%d7%a1%d7%95%d7%a4%d7%a8-%d7%99%d7%95%d7%91%d7%9c-%d7%a9%d7%9e%d7%a2%d7%95%d7%a0%d7%99%d7%a7%d7%95-%d7%94%d7%9e%d7%9c%d7%97/,neutral,no,no,none,information;services,No signs of competition or collaboration were found.,255
HAIFA,08.06.2015,סימפוזיון: מדיניות החוץ הרוסית במזרחי התיכון,https://www.haifa.ac.il/2015/06/08/%d7%a1%d7%99%d7%9e%d7%a4%d7%95%d7%96%d7%99%d7%95%d7%9f-%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%97%d7%95%d7%a5-%d7%94%d7%a8%d7%95%d7%a1%d7%99%d7%aa-%d7%91%d7%9e%d7%96%d7%a8%d7%97%d7%99/,neutral,no,no,none,information;updates,No signs of competition or collaboration were found.,253
HAIFA,09.06.2015,שיפור בריאות באמצעות תכנון סביבתי – סדנא בינלאומית,https://www.haifa.ac.il/2015/06/09/%d7%a9%d7%99%d7%a4%d7%95%d7%a8-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%91%d7%90%d7%9e%d7%a6%d7%a2%d7%95%d7%aa-%d7%aa%d7%9b%d7%a0%d7%95%d7%9f-%d7%a1%d7%91%d7%99%d7%91%d7%aa%d7%99-%d7%a1/,cooperative,yes,no,international,health;environmental planning;workshop;international collaboration,The article mentions an international workshop which implies collaboration but lacks competitive elements.,255
HAIFA,09.06.2015,שבוע הספר בספרייה – בשיתוף אגודת הסטודנטים,https://www.haifa.ac.il/2015/06/09/%d7%a9%d7%91%d7%95%d7%a2-%d7%94%d7%a1%d7%a4%d7%a8-%d7%91%d7%a1%d7%a4%d7%a8%d7%99%d7%99%d7%94-%d7%91%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%90%d7%92%d7%95%d7%93%d7%aa-%d7%94%d7%a1%d7%98%d7%95%d7%93%d7%a0/,cooperative,yes,no,inter-university,library;students;events,The article mentions a joint event with the Student Association.,254
HAIFA,09.06.2015,שוק קח תן ספרים,https://www.haifa.ac.il/2015/06/09/%d7%a9%d7%95%d7%a7-%d7%a7%d7%97-%d7%aa%d7%9f-%d7%a1%d7%a4%d7%a8%d7%99%d7%9d-2/,cooperative,no,no,none,academic excellence;campus life,No signs of competition or collaboration were found.,251
HAIFA,09.06.2015,"פערים חברתיים בסביבות מקדמות בריאות: המקרה של אורח חיים בריא, פעילות גופנית ותזונה",https://www.haifa.ac.il/2015/06/09/%d7%a4%d7%a2%d7%a8%d7%99%d7%9d-%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%91%d7%a1%d7%91%d7%99%d7%91%d7%95%d7%aa-%d7%9e%d7%a7%d7%93%d7%9e%d7%95%d7%aa-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%94/,neutral,no,no,none,governance;general information,The content provides general information about the university without emphasizing competition or cooperation.,260
HAIFA,10.06.2015,שיחות על הפריפריה: ברלין-בית לחם,https://www.haifa.ac.il/2015/06/10/%d7%a9%d7%99%d7%97%d7%95%d7%aa-%d7%a2%d7%9c-%d7%94%d7%a4%d7%a8%d7%99%d7%a4%d7%a8%d7%99%d7%94-%d7%91%d7%a8%d7%9c%d7%99%d7%9f-%d7%91%d7%99%d7%aa-%d7%9c%d7%97%d7%9d/,neutral,no,no,none,information;history,No signs of competition or collaboration were found.,252
HAIFA,10.06.2015,סמינר מחלקתי בחוג לספרות עברית והשוואתית: הרצאה בנושא תרבות וספרות בעידן הדיגיטלי,https://www.haifa.ac.il/2015/06/10/%d7%a1%d7%9e%d7%99%d7%a0%d7%a8-%d7%9e%d7%97%d7%9c%d7%a7%d7%aa%d7%99-%d7%91%d7%97%d7%95%d7%92-%d7%9c%d7%a1%d7%a4%d7%a8%d7%95%d7%aa-%d7%a2%d7%91%d7%a8%d7%99%d7%aa-%d7%95%d7%94%d7%a9%d7%95%d7%95%d7%90/,neutral,no,no,none,academic;seminar;literature,No signs of competition or collaboration were found.,259
HAIFA,10.06.2015,יום זרקור לחברת world quant,https://www.haifa.ac.il/2015/06/10/world-quant/,neutral,no,no,none,announcements;general info,No signs of competition or collaboration were found.,252
HAIFA,10.06.2015,סמינר המרכז לחקר הביטחון הלאומי – עם בן דרור ימיני,https://www.haifa.ac.il/2015/06/10/%d7%a1%d7%9e%d7%99%d7%a0%d7%a8-%d7%94%d7%9e%d7%a8%d7%9b%d7%96-%d7%9c%d7%97%d7%a7%d7%a8-%d7%94%d7%91%d7%99%d7%98%d7%97%d7%95%d7%9f-%d7%94%d7%9c%d7%90%d7%95%d7%9e%d7%99-%d7%a2%d7%9d-%d7%91%d7%9f/,neutral,no,no,none,information;events,The article is purely informational with no emphasis on competition or collaboration.,257
HAIFA,11.06.2015,כנס ספרים דיגטליים,https://www.haifa.ac.il/2015/06/11/%d7%9b%d7%a0%d7%a1-%d7%a1%d7%a4%d7%a8%d7%99%d7%9d-%d7%93%d7%99%d7%92%d7%98%d7%9c%d7%99%d7%99%d7%9d/,neutral,no,no,none,information;services,No signs of competition or collaboration were found.,250
HAIFA,11.06.2015,"“אופן התיאור: תיאור יתר, שינוי צורה, התחזות”",https://www.haifa.ac.il/2015/06/11/%d7%90%d7%95%d7%a4%d7%9f-%d7%94%d7%aa%d7%99%d7%90%d7%95%d7%a8-%d7%aa%d7%99%d7%90%d7%95%d7%a8-%d7%99%d7%aa%d7%a8-%d7%a9%d7%99%d7%a0%d7%95%d7%99-%d7%a6%d7%95%d7%a8%d7%94-%d7%94%d7%aa%d7%97%d7%96/,neutral,no,no,none,university information;admissions;campus facilities,No signs of competition or collaboration were found.,254
HAIFA,11.06.2015,כנס: המפרץ הפרסי והמערב: בית תלות לעצמאות,https://www.haifa.ac.il/2015/06/11/%d7%9b%d7%a0%d7%a1-%d7%94%d7%9e%d7%a4%d7%a8%d7%a5-%d7%94%d7%a4%d7%a8%d7%a1%d7%99-%d7%95%d7%94%d7%9e%d7%a2%d7%a8%d7%91-%d7%91%d7%99%d7%aa-%d7%aa%d7%9c%d7%95%d7%aa-%d7%9c%d7%a2%d7%a6%d7%9e%d7%90%d7%95/,neutral,no,no,none,academic excellence;campus,No signs of competition or collaboration were found.,254
HAIFA,11.06.2015,אירוע- לציון יצאתו לגימלאות של פרופ’ אברהם חיים,https://www.haifa.ac.il/2015/06/11/%d7%90%d7%99%d7%a8%d7%95%d7%a2-%d7%9c%d7%a6%d7%99%d7%95%d7%9f-%d7%99%d7%a6%d7%90%d7%aa%d7%95-%d7%9c%d7%92%d7%99%d7%9e%d7%9c%d7%90%d7%95%d7%aa-%d7%a9%d7%9c-%d7%a4%d7%a8%d7%95%d7%a4-%d7%90%d7%91%d7%a8/,neutral,no,no,none,announcements;retirement,No signs of competition or collaboration were found.,255
HAIFA,12.06.2015,יום עיון בנושא “היבטים פסיכואנליטיים ופילוסופיים-פסיכותרפיה בחולים במחלות כרוניות פיזיות ונפשיות,https://www.haifa.ac.il/2015/06/12/%d7%99%d7%95%d7%9d-%d7%a2%d7%99%d7%95%d7%9f-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%94%d7%99%d7%91%d7%98%d7%99%d7%9d-%d7%a4%d7%a1%d7%99%d7%9b%d7%95%d7%90%d7%a0%d7%9c%d7%99%d7%98%d7%99%d7%99%d7%9d-%d7%95/,neutral,no,no,none,governance;information,No signs of competition or collaboration were found.,258
HAIFA,12.06.2015,סדרת רסיטלים לעוגב תשע”ה – הבא נצא בחול,https://www.haifa.ac.il/2015/06/12/%d7%a1%d7%93%d7%a8%d7%aa-%d7%a8%d7%a1%d7%99%d7%98%d7%9c%d7%99%d7%9d-%d7%9c%d7%a2%d7%95%d7%92%d7%91-%d7%aa%d7%a9%d7%a2%d7%94-%d7%94%d7%91%d7%90-%d7%a0%d7%a6%d7%90-%d7%91%d7%97%d7%95%d7%9c/,neutral,no,no,none,information,No signs of competition or collaboration were found.,255
HAIFA,14.06.2015,ערב הצגת פוסטרים בפרויקט גמר של הסטודנטים בתכנית הבינ”ל לתואר שני בהתפתחות הילד,https://www.haifa.ac.il/2015/06/14/%d7%a2%d7%a8%d7%91-%d7%94%d7%a6%d7%92%d7%aa-%d7%a4%d7%95%d7%a1%d7%98%d7%a8%d7%99%d7%9d-%d7%91%d7%a4%d7%a8%d7%95%d7%99%d7%a7%d7%98-%d7%92%d7%9e%d7%a8-%d7%a9%d7%9c-%d7%94%d7%a1%d7%98%d7%95%d7%93%d7%a0/,neutral,no,no,none,events;child development,No signs of competition or collaboration were found.,260
HAIFA,14.06.2015,מפגש העמותה להכרת ארץ ישראל,https://www.haifa.ac.il/2015/06/14/%d7%9e%d7%a4%d7%92%d7%a9-%d7%94%d7%a2%d7%9e%d7%95%d7%aa%d7%94-%d7%9c%d7%94%d7%9b%d7%a8%d7%aa-%d7%90%d7%a8%d7%a5-%d7%99%d7%a9%d7%a8%d7%90%d7%9c/,neutral,no,no,none,information;accessibility,No signs of competition or collaboration were found.,252
HAIFA,14.06.2015,קונצרט ג’אז – במשכן לאמנויות,https://www.haifa.ac.il/2015/06/14/%d7%a7%d7%95%d7%a0%d7%a6%d7%a8%d7%98-%d7%92%d7%90%d7%96-%d7%91%d7%9e%d7%a9%d7%9b%d7%9f-%d7%9c%d7%90%d7%9e%d7%a0%d7%95%d7%99%d7%95%d7%aa/,neutral,no,no,none,governance;campus;information,No signs of competition or collaboration were found.,252
HAIFA,14.06.2015,כנס: עבר – הווה – עתיד,https://www.haifa.ac.il/2015/06/14/%d7%9b%d7%a0%d7%a1-%d7%a2%d7%91%d7%a8-%d7%94%d7%95%d7%95%d7%94-%d7%a2%d7%aa%d7%99%d7%93/,neutral,no,no,none,general information;admissions;facilities,No signs of competition or collaboration were found.,253
HAIFA,15.06.2015,כנס: הסכמים והסכמות בדיני משפחה,https://www.haifa.ac.il/2015/06/15/%d7%9b%d7%a0%d7%a1-%d7%94%d7%a1%d7%9b%d7%9e%d7%99%d7%9d-%d7%95%d7%94%d7%a1%d7%9b%d7%9e%d7%95%d7%aa-%d7%91%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94/,neutral,no,no,none,information;announcements,No signs of competition or collaboration were found.,252
HAIFA,15.06.2015,מנחת עיון במלאת שלושים לפטירתה של פרופ’ מרים ירדני ז”ל,https://www.haifa.ac.il/2015/06/15/%d7%9e%d7%a0%d7%97%d7%aa-%d7%a2%d7%99%d7%95%d7%9f-%d7%91%d7%9e%d7%9c%d7%90%d7%aa-%d7%a9%d7%9c%d7%95%d7%a9%d7%99%d7%9d-%d7%9c%d7%a4%d7%98%d7%99%d7%a8%d7%aa%d7%94-%d7%a9%d7%9c-%d7%a4%d7%a8%d7%95%d7%a4/,neutral,no,no,none,academic excellence;campus information,No signs of competition or collaboration were found.,257
HAIFA,16.06.2015,אספקטים סמנטיים וחברתיים במערכות המלצה- כנס רקסוק בנושא חידושים במערכות המלצה,https://www.haifa.ac.il/2015/06/16/%d7%90%d7%a1%d7%a4%d7%a7%d7%98%d7%99%d7%9d-%d7%a1%d7%9e%d7%a0%d7%98%d7%99%d7%99%d7%9d-%d7%95%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%a2%d7%a8%d7%9b%d7%95%d7%aa-%d7%94%d7%9e%d7%9c/,neutral,no,no,none,information;announcements,No signs of competition or collaboration were found.,258
HAIFA,16.06.2015,"תערוכת ציורים, כתבי עת וספרים – אמנים במלחמת העולם הראשונה",https://www.haifa.ac.il/2015/06/16/%d7%aa%d7%a2%d7%a8%d7%95%d7%9b%d7%aa-%d7%a6%d7%99%d7%95%d7%a8%d7%99%d7%9d-%d7%9b%d7%aa%d7%91%d7%99-%d7%a2%d7%aa-%d7%95%d7%a1%d7%a4%d7%a8%d7%99%d7%9d-%d7%90%d7%9e%d7%a0%d7%99%d7%9d-%d7%91%d7%9e/,neutral,no,no,none,information;campus,No signs of competition or collaboration were found.,257
HAIFA,28.05.2015,כל הכבוד,https://www.haifa.ac.il/2015/05/28/%d7%9b%d7%9c-%d7%94%d7%9b%d7%91%d7%95%d7%93/,neutral,no,no,none,university governance;student services,No signs of competition or collaboration were found.,249
HAIFA,17.05.2015,הכתובת העתיקה ביותר בירושלים,https://www.haifa.ac.il/2015/05/17/%d7%94%d7%9b%d7%aa%d7%95%d7%91%d7%aa-%d7%94%d7%a2%d7%aa%d7%99%d7%a7%d7%94-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%91%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d/,neutral,no,no,none,announcements;governance,No signs of competition or collaboration were found.,251
